_id,Commodity Code,Commodity Title
o_tools/1b465b31-b25a-4b40-99ca-fe01d1b7a16e,44102502,Sorters
o_tools/5527dcd0-05ce-43cc-a04e-9ffc990bd97b,44102104,Stamp canceling machines
o_tools/fc8bea88-59bb-4e2a-aa7e-e5cdf0d82d2d,44102101,Franking or postage machines
o_tools/b4c5eed4-adbf-4e15-96b1-75750ab9f2ad,44103207,Time card or time clock machine accessories
o_tools/9e2eb74c-1247-43fa-86b9-60a9dc8d5c27,39111714,Signal Flare
o_tools/eba88525-5838-43e5-b718-96dfb62e80fa,25101904,Golf carts
o_tools/b332e397-7cea-4236-b3ec-3e8f3294eb6a,44101807,Pocket calculator
o_tools/c66a292d-92bd-47dc-8348-fc315c04a14f,46171619,Security or access control systems
o_tools/bb679c77-ce92-4041-b99e-3d0405e28cdf,46181602,Hazardous material protective footwear
o_tools/b9576782-b4f1-4290-b0f8-30e5962df8cb,43221502,Automatic call distributor ACD
o_tools/86f7da6b-bc90-4c51-a2ef-2cc74d2aeb75,46181701,Hard hats
o_tools/96940e69-a652-4f82-b414-b26222ac050c,46181522,Safety hoods
o_tools/8bcbe96f-e724-4826-b416-e03aeafe7bc8,41111929,Radiation detectors
o_tools/20704cb4-e514-4e5e-8386-2740f07bb9c9,52161522,Radio frequency scanners
o_tools/4b13dbdd-f0d0-48c4-9662-5f0ed0dae02e,46171608,Motion detectors
o_tools/a0c81979-27a0-4e8e-bfbc-4a3f62ce8688,46171635,Chemical agent detector
o_tools/7a54f9ea-a8aa-498a-b6f6-2fec301f880b,46171622,Closed circuit television CCTV system
o_tools/29c9ba8d-3c73-4f10-b640-d869ba0ce6b9,46182504,Fire alarm control panel
o_tools/e41e5de8-a1c9-47f2-ae00-a7bbc2b0f9ad,41113601,Ammeters
o_tools/2d0f3eb8-371e-4897-b5a5-6d1ff4ab13e5,41111601,Micrometers
o_tools/8d5cd4e6-f21c-4df6-90c2-b5c8e15886ab,41113638,Oscilloscopes
o_tools/b4033618-66ac-4d8c-9ceb-84593e003cbd,46182306,Safety harnesses or belts
o_tools/f73b7813-1a59-44ac-b98e-fa854e308d5e,27112720,Torque tools
o_tools/782eeea0-5f7b-4f4a-a139-60881e1e320b,41115321,Infrared imagers
o_tools/7e88b596-fbd6-4fe7-922f-ec6ed87052d4,41113320,Lubricating oil testing kit
o_tools/6ce40332-bad4-412b-8222-3158ebe88320,27111715,Torque wrenches
o_tools/269446d4-847a-4923-bc1b-10fd6539df61,41113628,Megohmmeters
o_tools/c5864c1e-59b7-45c6-b28a-5ec7f42ff7a5,24101611,Slings
o_tools/d969e617-b4f6-4845-8dfc-493dc91e42b5,46191609,Fire escape equipment
o_tools/c3d8e197-75a3-4e6a-b6ed-4e09d8500bda,41114624,Vibration testers
o_tools/c67bd949-f263-4510-826c-63641190d5cc,41113637,Voltage or current meters
o_tools/cdcc15fb-dfc8-41f8-b190-b78ddd571adf,41114402,Barometers
o_tools/d49e0f17-174c-4ece-be0a-179aafc7c8ca,41112105,Temperature transmitters
o_tools/065cc393-d25f-4af7-ac2b-1d0e7011bb44,41114410,Weather stations
o_tools/2ac397cc-4cd1-4805-a4bb-c000be6714a9,41114407,Solar radiation surface observing apparatus
o_tools/42270d5b-d8f8-4b84-a785-bdbaca729ece,41114409,Wind surface observing apparatus
o_tools/9da071bf-570b-4767-a327-a5a7504b55bd,41112701,Grain analyzers
o_tools/9f181e89-0917-44ab-b7ec-e1e62a566987,41111506,Animal weighing scales
o_tools/e5817858-c204-4c94-959b-99b93d0c1737,41111604,Rulers
o_tools/c00bf965-fbf4-49b0-b095-3a60c8f4c2ca,25173303,Automotive computer systems
o_tools/bdaff640-7771-4f1f-bc7e-c28330238ee1,41111616,Measuring wheels for distance
o_tools/7a8c6923-1707-4269-9ea8-85a2054eec5a,41111614,Height gauges
o_tools/7b68a475-15cb-4abc-8945-c827e440614f,41104004,Sample preparation bombs
o_tools/1bcd05fa-d510-4417-96cf-19cb97a1ed5e,40151520,Sampling pumps
o_tools/0a799459-1bda-4b4f-b22f-4f4d5ee9c707,41104005,Laboratory bailers
o_tools/7f9d8a73-a9a8-464e-a91a-249a77d5332e,41113002,Chemiluminescence or bioluminescence analyzers
o_tools/6d9c1860-a2b8-4773-bb6d-aa235a46b98c,41115318,Colorimeters
o_tools/2a413290-5436-48d3-972d-091ece51a2dc,41104006,Coliwasas
o_tools/0525c2bf-e561-4757-a00e-b0710903ac94,41113004,Flame ionization analyzers
o_tools/c2c22c21-c1e5-4f6f-b1b4-07451ca13429,41115311,Photometers
o_tools/e491d38e-3128-4c1c-83d1-f0bb165f12e2,41113309,Enzyme analyzers
o_tools/0fed2896-defe-48d2-b0fd-0ebd3b8e0ce8,41113105,Hydrocarbons analyzers or detectors
o_tools/bb77bdc2-58bc-478b-986b-28cc8c82a8f1,41115407,Atomic absorption AA spectrometers
o_tools/ade1c4b5-15a0-40b0-b778-baae4e691488,41105102,Peristaltic pumps
o_tools/60070c8a-6864-4135-b023-8eb4ef1e9a7b,41121806,Laboratory vials
o_tools/affa5131-a14d-460c-abe7-1308f9081f5d,41115411,Inductively coupled plasma ICP spectrometers
o_tools/b6450ba5-3e71-4f13-9604-8183754d38c8,41115306,Interferometers
o_tools/3e0a69c9-4f27-4583-b141-c072a90c42bf,41115606,Ion selective electrode ISE meters
o_tools/53a62420-f17a-4a5c-bc36-e0d55e408f41,41121513,Dropping pipettes
o_tools/2afc9f59-a98a-4b48-9f52-9aa20ef97211,41113806,Magnetometer geophysical instruments
o_tools/90decd26-4129-4006-9cd4-92c50ee09c3b,31242201,Optical beamsplitters
o_tools/e2e0d23a-6f15-4f4f-b770-808f29d534a4,41113005,Ion analyzers
o_tools/002e1236-058f-4fa4-b93d-cfff52637f7c,41112101,Piezo electric crystals
o_tools/e0469348-07e9-4a08-82a3-7f94588d82e8,40151553,Progressive cavity pumps
o_tools/cf29a816-65e7-4264-a455-d2ef3a69d4b8,40151557,Rotating piston pumps
o_tools/782b9949-999d-4100-b3be-36124e38c390,20111608,Striking hammers
o_tools/9e13cb8a-7d8d-4e88-b5d4-05658e4e5f46,41104017,Sample holders
o_tools/6a79e55f-4e00-443b-861b-0a8a57651d6c,30191502,Scaffolding
o_tools/08f07557-977e-4d0b-8b00-10db008f26a0,41111939,Acoustic sensors
o_tools/34df4741-1cae-458e-a6da-9ad4e6dbdc01,41105104,Syringe pumps
o_tools/e2cb2a34-2ab0-41c7-aee2-76b997636f18,41113315,Organic carbon analyzers
o_tools/d1db438d-ccb6-46ae-93c4-b750825c144f,40151551,Gear pumps
o_tools/0cc3c408-af16-4187-9b6a-012500aedcd4,41115401,Spectrofluorimeters or fluorimeters
o_tools/708f74f0-0ada-40c3-9531-12c01a9ccae4,44102602,Typewriters
o_tools/e3f47123-33f5-4fa7-bc82-892067795d23,43211714,Biometric identification equipment
o_tools/fa8beb4a-daf5-40f3-bb71-97e02cafd8cd,43212110,Multi function printers
o_tools/67b2f36b-b2d8-4416-82f7-dec1e82e3ed4,41111713,Magnifiers
o_tools/f95ad009-e77b-4f9f-89f2-99849cf1ac6e,43212112,Point of sale POS receipt printers
o_tools/094a1073-2c29-46f3-860a-d2bfe4117839,42183001,Eye charts or vision cards
o_tools/7fc43136-8b56-410e-b855-73dc4684d505,43211510,Mainframe console or dumb terminals
o_tools/50f212ca-deb4-446f-a62c-c7141cd8aff3,39101616,Ultraviolet UV lamps
o_tools/8c1d3891-c494-4d5a-a58c-976a09bdf199,42183034,Vision testing stereoscopes
o_tools/94ce3535-0d89-4106-b028-94c248dc05aa,45121501,Still cameras
o_tools/9249007e-1992-4c59-9bc6-60e9d74ac832,42261512,Autopsy saws
o_tools/7a950ead-8fad-4c8e-ac8b-4f3fbd1d5a55,42261904,Biological evidence collection kits
o_tools/dfa8f532-b159-4096-9832-c3c5a68f92d7,42261610,Autopsy fluid collection vacuum aspirators or tubing
o_tools/ef9d8d60-6c3d-4b67-a3e8-49e5700af8c2,42261501,Autopsy scissors
o_tools/49962e64-394e-499b-87eb-7d8c96e36869,42261601,Bone dust collectors
o_tools/e0fc2788-0f53-433f-ab6d-b9bc4ec9b605,44102605,Dictation machines
o_tools/96f7367e-8fcb-4ec2-be1c-4deee532aa5d,42261606,Autopsy hanging scales
o_tools/d30e8ab3-0370-44da-880a-e660b923e088,42261502,Autopsy dissection forceps for general use
o_tools/dbd4afe1-cca3-40d5-8ef9-c3d049e6b804,41122601,Microscope slides
o_tools/19805e8a-be39-4592-9482-e9ec95e09d99,42201815,Medical x ray units for general diagnostic use
o_tools/4c7ad152-86f1-42c3-8cb4-f28ab012ce73,42261903,Postmortem blood detection kits or supplies
o_tools/a6a08ac6-e011-4599-ba84-f1f819160c24,42261901,Postmortem fingerprint or impression materials
o_tools/41ecd513-2204-45b6-8d30-c805b837c582,42261508,Postmortem needles
o_tools/f1cf017d-0e67-4c93-9c57-b576f7f0297c,42131605,Medical staff coveralls
o_tools/4a493817-0147-40e9-8368-074f84f5b2c0,46181702,Facial shields
o_tools/9dd19185-a9cf-4132-ad37-c54fdaaf9868,42261506,Autopsy chisels or osteotomes
o_tools/398c401c-15bd-4714-b2ad-b6d47dd3d333,41121810,Laboratory staining dishes or jars
o_tools/19e121db-cf66-465c-9fb2-e0d714db065c,42132205,Surgical gloves
o_tools/2157d904-136e-4165-88ff-fd479d45efd8,42131606,Medical staff isolation or surgical masks
o_tools/3afb7f4d-8c44-4379-8dfa-3c52465d29b2,42291613,Surgical scalpels or knives or blades or trephines or accessories
o_tools/40dc8d8c-3ae6-4a59-85ff-f04d3ff75652,41111512,Triple beam balances
o_tools/e33a5b29-2d89-4d14-8053-388f75126c35,52161535,Digital voice recorders
o_tools/d0600495-3a4f-459a-8f8e-ca2b07ff9873,45111609,Multimedia projectors
o_tools/6aedd551-50d9-4910-a17e-b33025518bbc,45121506,Video conference cameras
o_tools/6e20f16c-3b03-422c-9de5-42eb56973f7b,41113706,Semiconductor testers
o_tools/ffd13175-0438-45aa-95a3-421e09fd8605,45111607,Overhead projectors
o_tools/83215609-3b59-4cde-970e-ee05206ad7ce,43201803,Hard disk drives
o_tools/30a54a6b-5a2b-4d0f-8405-97af0972f48b,41111809,Leak testing equipment
o_tools/fc4d1dd7-0075-4b35-87dd-5ea0b50e685b,41113120,Carbon monoxide analyzer
o_tools/a1360fda-5c01-411e-ba83-fea3825e667e,41112202,Heat tracing equipment
o_tools/a147216b-0ded-48b9-92ad-8ba64b92cc4e,41113630,Multimeters
o_tools/16607a7f-cc11-4055-abe1-7103e7f79f29,41113644,Circuit tracers
o_tools/926b5ff3-5d55-40c8-ae5d-0f96ce3c3dc1,41114408,Temperature or humidity surface observing apparatus
o_tools/631d4e6e-f77d-4e80-a508-98f3cbd04f68,41113102,Catalytic combustion analyzers
o_tools/e4e6426c-a040-488b-8e41-220a08253e73,41103311,Manometers
o_tools/0e23324d-7e87-4f0f-8195-4c769d914c3b,41113640,Wattmeters
o_tools/56e0d27c-eb5c-409c-abda-2fcba098cd38,45111901,Audioconferencing systems
o_tools/941a74b1-3066-4eb1-920f-ac2b28afbace,46171524,Card key lock
o_tools/d160a4a9-cede-45a1-bd5f-f3068bd218f5,41111808,X ray radiography examination equipment
o_tools/181e51c5-902b-4946-ad26-7ac1cbb4a7d6,43201835,Network attached storage NAS device
o_tools/90c3cb5f-2f36-4bef-a35c-669d579dfa95,43212102,Dot matrix printers
o_tools/65abfa0d-277f-4914-9061-afa0a38becf2,43202010,Pen or flash drive
o_tools/156767e0-c2c6-4427-9705-4fec330e2f8d,43212101,Band printers
o_tools/622b8d57-d76e-4582-a55f-ab6855a7e058,55111508,Electronic charts or maps or atlases
o_tools/f8753756-161a-4a16-8ea7-1b05e98193b6,41111615,Laser measuring systems
o_tools/bcc3e62e-eb82-4cef-8dd4-52dfd2e31935,44101808,Scientific calculator
o_tools/d291784b-328f-4e84-98a2-ef4765aad2d4,43221507,Autodialers
o_tools/56c24371-5107-428b-9658-ef4005fb506e,23153202,Pick or place robots
o_tools/59cb8ac4-ba0d-403c-8c7a-fc22e612cc20,52161512,Loudspeakers
o_tools/f9b39647-82d2-4f8e-9b80-e25204295054,43222604,Content delivery networking equipment
o_tools/f7a619ae-a03e-4677-9913-62ec8c664fe3,43211718,Camera based vision systems for automated data collection
o_tools/4f46cca6-e039-4495-b367-b0bb590a2b60,39111504,Stage or projection or studio lighting system
o_tools/5b73252c-0689-4dd6-8e5e-bea6c4e6e152,43202001,Compact disks CDs
o_tools/d2670cb0-f4a3-4ce6-97ad-0718e0962a62,32101626,Microprocessors
o_tools/62da5733-d4d5-4e1a-ac3b-4705e36db6ba,43201802,Hard disk arrays
o_tools/f3d2aa60-007f-4742-b053-fe38f1dc01de,45121505,Cinematographic cameras
o_tools/a29cb7e7-2716-4dac-bcc9-0489ef25bc89,43201806,Tape arrays
o_tools/bee0c1e0-5b4a-4f32-a607-b0ba7b2fc3f0,42203603,Medical picture archiving computer systems PACS
o_tools/4902d94f-d381-45c0-a536-29e0878dbfae,41113718,Protocol analyzers
o_tools/d7de8bb4-144c-4176-8e93-2263e9e2c4aa,43201559,Serial port cards
o_tools/ceb4fd89-8b06-4b56-8af2-bbfd5da076d0,43202005,Flash memory storage card
o_tools/87159638-4fd9-473d-8595-8cf4b5988f28,41113704,Integrated circuit testers
o_tools/e5af9930-25a2-4ca3-9ddb-e36fe9adc520,43201503,Central processing unit CPU processors
o_tools/deccacc6-2ae6-499f-9b04-ff64936e80c5,41111917,Digital testers
o_tools/03c7133c-5f07-43f7-bdc3-27147be67e9c,26121630,Cable accessories
o_tools/cbe45e84-a287-4b4b-95fb-0207ae05e9ab,43222622,Server load balancer
o_tools/c660bf3d-401f-49e1-b648-371218cd6f7e,41115316,Reflectometers
o_tools/07e06b9b-fbae-447d-b3fd-ec4c6987d333,27111518,Wire lug crimping tool
o_tools/897e8f43-6c7e-494f-b639-d9b308dab9fe,43222632,Broadband aggregators
o_tools/4fbfc218-833a-4a46-a3f0-31ad0386c151,43222611,Network channel or data service units
o_tools/565e32bc-adae-4b08-a93a-2df079b5ffdc,41113740,Voice data video cable tester
o_tools/cce309be-3343-4373-b446-e8fb2f2ba215,43222501,Firewall network security equipment
o_tools/0cc37a00-930b-48ee-b185-4cb8df071e10,41113715,Integrated services digital network ISDN testers
o_tools/1d2f0910-a91e-4455-8d7e-c622474c4d82,43222610,Network service concentrators or hubs
o_tools/7b6e9aed-985e-409b-91bc-f158fc287735,43223305,Network cable management panel assembly
o_tools/07d241ad-15ca-4824-8e0e-91a887397132,43222634,Network management or monitoring device
o_tools/05588ff4-e8ce-4d0c-aa90-1de774376ad4,41115303,Frequency analyzers
o_tools/f38edb89-2f77-47bc-b8bb-775c5a444e87,43222615,Storage area network SAN switch
o_tools/ada266c1-705c-423a-b26d-5335e4e2f8ac,43191508,Digital telephones
o_tools/940d4681-caca-4d8d-8214-546850d308f2,43223108,WLAN wireless access network equipment and components
o_tools/9bdf093d-5d24-4960-9641-92e95ad38253,43222644,Network traffic controller
o_tools/d5a6081c-e2c3-4ba0-a303-8f122bcf2f6b,41111928,Current sensors
o_tools/5c7d4882-9484-47dd-b5a6-c9e2e3639057,23241616,Wire or cable cutter
o_tools/81463933-7afe-440a-a677-355b458db1da,27112403,Banders
o_tools/3700f75b-dc06-4c63-8318-a713c46f3ed3,41113642,Circuit tester
o_tools/2d7acb82-1a84-4994-93c1-e3e483c3f4f4,20111616,Derricks
o_tools/e03e2e41-edcd-4cdd-91c7-42a813fcb5b7,39121718,Cable splicing kits
o_tools/21bdfe6f-fe88-4b47-ab97-343f9fde4394,27111510,Stripping tools
o_tools/6259ab5e-e670-4921-9e83-28b20a8490b0,41113716,Fiber optic fault locators
o_tools/c4d269e5-bc5a-46e2-8569-eedb308910cc,27112105,Tweezers
o_tools/b8f999a8-a523-495c-883b-69904063050c,27113101,Fish tape
o_tools/1cfff3b7-b882-434f-a282-81972ed58292,41113623,Insulation resistance meters
o_tools/38aeb282-7448-439d-9a0b-356ef1f69772,27111511,Wire cutters
o_tools/d688324b-0ab1-4bf5-bd72-4e31430f623c,27111702,Nut drivers
o_tools/48f5526c-2f31-43d9-ba15-45153cbfc7e1,27111706,Open end wrenches
o_tools/c35a55b3-75da-4d30-9319-bc9531056f6c,27112501,Pipe bending tools
o_tools/d99414f6-799d-43d6-87a3-0893d44fae46,27112603,Insertion tool
o_tools/6bbfcfcc-df3c-476b-b099-eb67ad8633b9,41111926,Proximity sensors
o_tools/f4977e67-cd56-41b3-9678-0cf733558627,23271603,Soldering iron
o_tools/9a35ae64-ebba-44a5-8232-0a40077798b6,41115320,Signal generators
o_tools/e1962b33-c9d9-4e55-9349-75707e6a045f,24101608,Winches
o_tools/c9cd51b3-41b2-4c95-ae4d-4e413bd6c3d3,41111930,Electrical power sensors
o_tools/fa414694-23a0-444d-8e92-d5016e1a9a06,27112161,Wire wrapping tool
o_tools/fc6d56a6-e281-4ccf-8348-93c4e1f07171,43202004,Floppy disks
o_tools/bc2f10a9-59a2-4657-898a-d237481c3c39,43201401,Graphics or video accelerator cards
o_tools/fef44142-98ed-43bb-84e0-136de2bf36c7,43201513,Motherboards
o_tools/42877dae-2b80-4b1c-94fa-2b58be8dc2ab,26121604,Signal cable
o_tools/a16ed8c1-1dee-4b05-ae37-775e1a3c5cad,26121623,Radio frequency RF cable
o_tools/82b99ba4-eeb2-4c84-a504-9e9c7eef8c49,52161557,Fixed computer gaming console
o_tools/802dec59-c15b-4bac-9542-159c09e4075e,43201812,Magneto optical MO drives
o_tools/5080b09c-d9ee-41c4-9e38-19f54d84729a,44111809,Templates
o_tools/2cc75795-62c1-4aeb-9534-ab405bcf9bdd,44111812,Drafting kits or sets
o_tools/6366f960-c138-4f66-b89d-12a93261016b,44111803,Compasses
o_tools/e08aea14-c8a0-44bb-a70b-82706bdeb352,23101513,Milling machines
o_tools/36d9389c-50fb-4b5b-b6d5-fa9530826a6a,23101506,Grinding machines
o_tools/027c31f1-6927-464b-aa87-304120a858ff,60121303,Mat knives
o_tools/c96cc07d-d2de-4cce-9f9b-fb2a891d0fad,60121409,Mitre box
o_tools/75a51fda-6c1a-4ca0-a6d2-9576820c22c0,27111807,Straight edges
o_tools/649e400e-982b-43b4-9152-c85acbe57c5d,44111810,Triangles
o_tools/b6b47088-0543-4688-88ca-25f1f8b242c3,43212114,Digital image printers
o_tools/23f92f31-d7d9-45c4-a38a-bab1259ca95b,45121704,Film editors
o_tools/62376fd5-8a70-4c92-9dbc-89f28082a231,44111805,Curves
o_tools/ec6b4feb-c6db-4ba7-bac9-c81cba9a68c8,44102801,Laminators
o_tools/4a6b4eef-e5a7-4433-8607-0cdc6f2217c9,45121705,Photographic enlargers
o_tools/4b578707-783f-42b1-a007-8be03f118720,60103409,Map measurers
o_tools/604b98b5-4297-4ec9-9cc0-a151e60f45b2,44111806,Protractors
o_tools/5b9aa43e-d70e-4825-b0b5-e4f80c9fa3f4,44111807,Scales
o_tools/b4d678a6-3d15-4401-9736-773748ef343e,44111808,T squares
o_tools/4d32d08d-fe97-4b7d-93ad-887eaa62d4d0,44111801,Stencils or lettering aids
o_tools/f3aedcce-b4ac-4dfc-b136-39afc5c4c9a1,41114001,Clinometers
o_tools/d1f19723-1bba-4d64-bd74-cefbf690d189,41114201,Measuring tapes
o_tools/e921e0b8-8036-40fd-9caa-7073dbdad93a,41111603,Rangefinders
o_tools/e4b0276a-d66b-4b00-ab6e-14fbc0004080,41114202,Measuring rods
o_tools/98874176-50e5-4af2-99fa-190e56354732,41111613,Distance meters
o_tools/41b85092-645b-4c62-9e58-5f003fa81aff,31241502,Prisms
o_tools/42506f79-f07c-4f37-bff3-bea9573dc959,56101536,Instrument tripods
o_tools/073f2f10-cf32-493b-ae93-9a687e7341f8,41113801,Geological compasses
o_tools/56a004dd-9c2e-4710-ba08-12b20eef644c,27111804,Plumb bobs
o_tools/397e161b-fc0d-4620-a6f1-0c9f0d4a86a5,27112001,Machetes
o_tools/d4a806f0-2e4b-4a76-99d7-6fce03b30651,41113803,Electromagnetic geophysical instruments
o_tools/0f582e96-de11-4008-ae26-e28f9dd168e2,27112813,Extension pole
o_tools/23ea11c8-242d-4a8f-ae21-aae42a217f2a,41115501,Sonars
o_tools/e3a65ff0-bfd4-46f0-85a4-a8dfeb6ce44e,41115502,Sonometers
o_tools/6e17d373-b1e2-4b2c-90b7-a06283ba1380,41111708,Video attachments for microscopes
o_tools/03786b93-9ccb-49bb-9f6a-07ffa22fc2ed,41115310,Optical calibration sets
o_tools/7c66fa5b-9ed6-42c9-97e8-678b5815619a,41114203,Measuring tables
o_tools/2ef53331-4bfe-4456-894a-f5e98804fbef,41111903,Metal detectors
o_tools/f97b6196-a685-43bc-bde6-58180ff5966c,27111605,Picks
o_tools/3bacb637-e8a7-4596-a540-f125a65875af,41114106,Seismic recorders or seismographs
o_tools/7cdd6d2a-90e5-49d6-a441-31c70069426a,41115503,Sound measuring apparatus or decibel meter
o_tools/162f3622-26eb-4def-b931-339f1c1acb13,41115302,Anechoic chambers
o_tools/e296f6bc-71b5-48ce-926c-3c8031379e4e,41111724,Scanning probe microscopes
o_tools/1797811d-6a0c-4b5a-97cf-8a9b1d9ca048,26101702,Aircraft engine compressors
o_tools/294acc46-3ca0-4791-8229-8c0ab378b71d,27112704,Power grinders
o_tools/de5aadf1-16da-402a-b8f4-b03760c7e70e,23242506,Traveling column milling machine
o_tools/70715804-4763-491e-9b0c-5534457bf042,25202103,Aerospace cockpit display panels
o_tools/77dd03a6-66c8-433f-af1c-c94b95e93a3c,41114608,Fatigue testers
o_tools/64a84e36-bc82-4775-9e85-79ba400960f3,25191504,Aircraft flight simulators or trainers
o_tools/7284dd4d-d518-45b6-b0b7-b9b397bda877,41111934,Force or torque sensors
o_tools/f61f82ea-5c57-4da4-bab4-0f5e09913769,27131502,Compressed air gun
o_tools/d214018a-fba9-450b-96d2-30730bcd9af4,41103309,Flow injection analysis equipment
o_tools/4f732959-86ed-4b2a-8eb5-eecc69b66d9e,41105103,Laboratory centrifugal pumps
o_tools/5a60ea4d-6d53-4ad4-aa19-6bd78b413c42,23242304,Tracer or duplicating or contouring lathe
o_tools/52084b2c-757e-4d65-875f-d628a321fc63,41114613,Load frame
o_tools/f1a8e198-607d-4867-9822-13928828bf70,23242505,Profiling and duplicating milling machine
o_tools/2374173e-4f27-4d18-b6ca-5666a0c44aa4,41103308,High vacuum combustion apparatus
o_tools/f33f067a-6fbd-4ec0-8f61-8061a7bbfa93,41114501,Dynamometers
o_tools/d9f7c7c1-29c9-4fcc-ac01-fe4b8196b7c3,41115315,Polariscopes
o_tools/70dba725-a84c-440b-8528-92d45ebcc32f,41111605,Strain gauges
o_tools/f29f49ab-b563-492b-9bdd-e1dfa925ad2a,23241402,Surface grinding machine
o_tools/022e2a7a-3cfb-4a76-9d99-b93c1c09c731,41111804,Ultrasonic examination equipment
o_tools/1dca9cbb-27e5-4958-ba94-1c9501e38996,41103312,Viscosimeters
o_tools/acbef860-8e42-42ca-ab8e-462c5f252ea1,42201609,Medical magnetic resonance imaging MRI scanners
o_tools/9d954929-f8d3-43ff-bbad-2502657214a0,41113639,Accelerometers
o_tools/9cafeb4c-6930-4986-9eb2-7e24b54a9e23,32101528,Modulators
o_tools/c6eb050d-154d-47da-b748-fc0e85f43032,41111912,Physiological recorders
o_tools/9bc4822e-5d26-49bf-9b46-5cc1ae3fdbab,41111623,Thickness measuring devices
o_tools/4d406ec2-44bc-4430-925d-d51caa74160f,60104801,Wave generators
o_tools/638792ae-c8d3-4673-83ca-c0cc3da41ad6,41106203,Bacteria transformation kits
o_tools/96d92511-8427-4796-b356-d76060c3dae4,32101514,Amplifiers
o_tools/fa1d33b3-53fa-4518-bfcd-5ee73c58306b,41113647,Frequency calibrator or simulator
o_tools/0d5f71c3-910a-4e18-b175-784e34129993,41113615,Electrometers
o_tools/9e3bb8a8-9e8b-4b83-8da5-938f4ece17ad,23101519,Robot machines
o_tools/217c4c73-3f6f-4ae9-a782-156afb8305d2,41104403,Tissue culture incubators
o_tools/70e978a1-e749-48dc-9bf7-1578e56ba7e7,42203501,Cardiac pacemaker generator or cardiac resynchronization therapy pacemaker CRT-P
o_tools/fbf4a35f-e6f1-4f02-95fb-06cd212151c0,32141104,Deflecting devices
o_tools/85cbe27c-e86b-427e-9d77-2cf1fc39a3e9,41115405,Proton spectrometers
o_tools/55c45ebe-9cb2-4e37-86b7-9e40da61d76b,41115604,pH electrodes
o_tools/3f159d42-833e-4c6c-8796-d927cee179a0,42182308,Electroencephalograph EEG or accessories
o_tools/783a5382-098d-48ae-bc2d-007f1b382c81,42181516,Electromyography EMG units or accessories
o_tools/865d28fd-e2be-47d5-807b-78e8820d1d87,42295001,Endoscope maintenance units or accessories
o_tools/da35d236-7fed-4586-ae76-c59466c6817e,41114623,Flexure or transverse testing machines
o_tools/08fd58d2-c5a5-4b4b-b3ff-c426e6ad56f3,41111722,Fluorescent microscopes
o_tools/5b939391-7e00-46bc-b99b-2bfa14b9b502,32101535,Phase modulation circuit
o_tools/102e45e4-7f10-45bb-8e25-5ecc931e8032,41103310,Gas or vapour concentration measuring instruments
